original_seqID,original_seq_length,nterm_seq_length,HMM_profile,nterm_typesubtype
TRINITY_DN5_c0_g1_i23_1_114_1577_02S_3,487,392,VSG-N-TypeA,A2
TRINITY_DN99_c0_g1_i6_1_92_1238_02S_3,382,379,VSG-N-TypeB,B1
TRINITY_DN126_c0_g1_i1_1_100_1412_02S_3,437,340,VSG-N-TypeA,A2
TRINITY_DN22_c0_g2_i18_1_77_1049_02S_1,324,324,VSG-N-TypeA,A1
TRINITY_DN0_c0_g1_i19_2_1685_4628_11S_3-1,468,398,VSG-N-TypeB,B2
TRINITY_DN0_c0_g1_i19_2_1685_4628_11S_3-2,497,406,VSG-N-TypeB,B2
TRINITY_DN24_c0_g2_i12_1_72_1512_02S_3,480,394,VSG-N-TypeA,A3
TRINITY_DN251_c0_g1_i1_1_1_1012_RC_02S_1,337,334,VSG-N-TypeA,A1
TRINITY_DN187_c0_g1_i1_1_1_1291_RC_02S_2,430,390,VSG-N-TypeB,B1
TRINITY_DN40_c0_g1_i2_1_642_1590_RC_02S_3,316,303,VSG-N-TypeB,B2
TRINITY_DN14_c0_g1_i1_1_0_1258_RC_02S_1,419,384,VSG-N-TypeB,B2
TRINITY_DN15_c0_g1_i31_1_83_1357_02S_2,424,362,VSG-N-TypeB,B2
TRINITY_DN127_c0_g1_i1_1_64_1368_02S_1,434,327,VSG-N-TypeA,A2
TRINITY_DN26_c0_g2_i1_1_40_1024_02S_1,328,303,VSG-N-TypeA,A3
TRINITY_DN78_c0_g1_i1_1_2_1449_RC_11S_2,482,396,VSG-N-TypeA,A2
TRINITY_DN15_c0_g1_i3_1_1_920_RC_02S_3,306,256,VSG-N-TypeB,B2
TRINITY_DN58_c0_g1_i13_1_89_1302_02S_2,404,379,VSG-N-TypeA,A2
TRINITY_DN288_c0_g1_i1_1_65_1264_02S_2,399,365,VSG-N-TypeA,A2
TRINITY_DN36_c0_g1_i19_1_2_1322_RC_02S_2,440,391,VSG-N-TypeB,B1
TRINITY_DN41_c0_g3_i4_1_2_1457_RC_02S_3,485,391,VSG-N-TypeB,B1
TRINITY_DN74_c0_g1_i56_1_189_1175_02S_3,328,329,VSG-N-TypeB,B1
TRINITY_DN71_c0_g1_i34_1_90_1218_02S_3,376,322,VSG-N-TypeB,B2
TRINITY_DN74_c0_g1_i17_1_173_1500_02S_3,442,398,VSG-N-TypeB,B1
TRINITY_DN36_c0_g1_i24_1_2_1366_RC_02S_2,454,391,VSG-N-TypeB,B1
TRINITY_DN21_c0_g1_i11_1_0_933_RC_02S_3,311,214,VSG-N-TypeB,B1
TRINITY_DN57_c0_g1_i5_1_5_1457_RC_02S_1,484,383,VSG-N-TypeB,B1
TRINITY_DN11_c0_g2_i1_1_0_1373_RC_02S_3,457,369,VSG-N-TypeB,B2
TRINITY_DN2_c0_g3_i6_1_59_1589_02S_1,510,387,VSG-N-TypeB,B1
TRINITY_DN77_c1_g1_i6_1_0_1400_RC_02S_2,466,398,VSG-N-TypeB,B1
TRINITY_DN127_c0_g1_i1_1_1_1246_RC_02S_3,415,136,VSG-N-TypeA,A3
TRINITY_DN68_c0_g1_i1_1_3_1451_02S_2,482,411,VSG-N-TypeB,B2
TRINITY_DN1_c0_g1_i15_1_187_1639_12S_2,484,390,VSG-N-TypeB,B1
TRINITY_DN54_c0_g1_i1_1_22_1364_02S_2,447,389,VSG-N-TypeB,B1
TRINITY_DN17_c0_g1_i5_1_0_1070_RC_02S_2,356,356,VSG-N-TypeA,A3
TRINITY_DN118_c0_g1_i1_1_52_1593_02S_1,513,438,VSG-N-TypeB,B2
TRINITY_DN81_c0_g1_i1_1_108_1470_02S_3,454,368,VSG-N-TypeB,B2
TRINITY_DN128_c0_g1_i1_1_97_1531_29S_3,478,395,VSG-N-TypeB,B1
TRINITY_DN20_c0_g3_i7_1_31_1528_RC_02S_2,499,408,VSG-N-TypeB,B1
TRINITY_DN56_c0_g2_i1_1_69_1563_02S_2,498,393,VSG-N-TypeB,B1
TRINITY_DN2_c0_g3_i2_1_2_1532_RC_02S_3,510,386,VSG-N-TypeB,B1
TRINITY_DN56_c0_g2_i3_1_72_1566_02S_2,498,393,VSG-N-TypeB,B1
TRINITY_DN115_c0_g2_i1_1_0_1188_RC_02S_1,396,380,VSG-N-TypeA,A2
TRINITY_DN14_c0_g2_i1_1_84_1455_02S_2,457,379,VSG-N-TypeA,A3
TRINITY_DN22_c0_g2_i14_1_77_1553_02S_1,492,416,VSG-N-TypeA,A1
TRINITY_DN47_c0_g1_i1_1_6_1458_RC_11S_3,484,392,VSG-N-TypeB,B1
TRINITY_DN531_c0_g1_i1_1_343_1897_03S_3,518,398,VSG-N-TypeB,B1
TRINITY_DN70_c0_g1_i17_1_8_1454_RC_02S_2,482,391,VSG-N-TypeB,B1
TRINITY_DN103_c1_g1_i1_1_54_1537_02S_2,494,397,VSG-N-TypeB,B1
TRINITY_DN29_c2_g1_i1_1_0_1450_RC_02S_1,483,409,VSG-N-TypeB,B1
TRINITY_DN22_c0_g1_i17_1_132_1579_02S_2,482,402,VSG-N-TypeB,B1
TRINITY_DN87_c1_g1_i8_1_83_1428_02S_2,448,397,VSG-N-TypeB,B2
TRINITY_DN87_c1_g1_i6_1_78_1423_02S_2,448,398,VSG-N-TypeB,B2
TRINITY_DN40_c0_g1_i7_1_0_1556_RC_02S_3,518,437,VSG-N-TypeB,B2
TRINITY_DN304_c0_g1_i1_1_443_1060_02S_3,205,168,VSG-N-TypeB,B2
TRINITY_DN53_c0_g2_i1_1_400_1232_02S_2,277,227,VSG-N-TypeB,B2
TRINITY_DN79_c0_g1_i1_1_1_1389_RC_02S_3,462,394,VSG-N-TypeB,B2
TRINITY_DN154_c0_g1_i1_1_120_1463_02S_3,447,393,VSG-N-TypeB,B1
TRINITY_DN13_c0_g1_i5_1_72_1545_11S_1,491,127,VSG-N-TypeA,A3
TRINITY_DN18_c0_g1_i7_2_2_1720_RC_02S_2,572,481,VSG-N-TypeB,B1
TRINITY_DN22_c0_g2_i16_1_77_1572_02S_1,498,416,VSG-N-TypeA,A1
TRINITY_DN104_c0_g1_i1_1_2_958_RC_02S_3,318,255,VSG-N-TypeB,B2
TRINITY_DN86_c0_g1_i8_1_0_1413_RC_02S_3,471,416,VSG-N-TypeA,A1
TRINITY_DN17_c0_g1_i5_1_1453_2893_11S_3,480,387,VSG-N-TypeA,A2
TRINITY_DN58_c0_g1_i1_1_0_1402_RC_02S_1,467,367,VSG-N-TypeB,B2
TRINITY_DN237_c0_g1_i1_1_0_1456_RC_02S_1,485,374,VSG-N-DomainBoundary,A3
TRINITY_DN6_c0_g1_i1_1_42_1467_11S_3,475,385,VSG-N-TypeB,B2
TRINITY_DN15_c0_g1_i18_1_0_920_RC_02S_3,306,253,VSG-N-TypeB,B2
TRINITY_DN92_c0_g1_i9_1_1_1341_RC_02S_1,446,379,VSG-N-TypeB,B2
TRINITY_DN93_c0_g2_i1_1_2_1522_RC_02S_3,506,443,VSG-N-TypeB,B2
TRINITY_DN41_c0_g2_i5_1_1_1497_RC_02S_1,498,410,VSG-N-TypeB,B1
TRINITY_DN23_c1_g1_i25_1_11_1049_RC_02S_3,346,270,VSG-N-TypeA,A3
TRINITY_DN15_c0_g1_i36_1_136_1410_02S_2,424,367,VSG-N-TypeB,B2
TRINITY_DN307_c0_g1_i1_1_547_1088_02S_2,180,101,VSG-N-TypeB,B1
TRINITY_DN13_c0_g8_i1_1_59_1613_02S_1,518,396,VSG-N-TypeB,B2
TRINITY_DN148_c0_g1_i1_1_1_1017_RC_02S_3,338,338,VSG-N-TypeB,B2
TRINITY_DN32_c0_g1_i4_1_39_1430_02S_1,463,383,VSG-N-TypeB,B1
TRINITY_DN93_c0_g1_i1_1_75_1446_11S_1,457,364,VSG-N-TypeB,B2
TRINITY_DN234_c0_g2_i1_1_17_1321_02S_1,434,372,VSG-N-TypeB,B1
TRINITY_DN92_c0_g1_i1_1_13_1384_01S_1,457,422,VSG-N-TypeA,A3
TRINITY_DN149_c0_g1_i1_1_97_1579_02S_1,494,423,VSG-N-TypeA,A1
TRINITY_DN11_c0_g5_i1_1_11_1553_RC_02S_3,514,421,VSG-N-TypeB,B2
TRINITY_DN40_c0_g1_i4_1_0_1556_RC_02S_3,518,437,VSG-N-TypeB,B2
TRINITY_DN26_c0_g1_i7_1_54_1241_02S_1,395,386,VSG-N-TypeA,A3
TRINITY_DN74_c0_g1_i18_1_173_1570_02S_3,465,397,VSG-N-TypeB,B1
TRINITY_DN23_c0_g2_i2_1_0_1329_RC_02S_2,443,369,VSG-N-TypeB,B2
TRINITY_DN80_c0_g1_i2_1_75_1514_02S_2,479,397,VSG-N-TypeB,B2
TRINITY_DN27_c0_g1_i5_1_227_1679_02S_2,484,392,VSG-N-TypeB,B1
TRINITY_DN123_c0_g1_i5_1_0_1262_RC_02S_2,420,380,VSG-N-TypeB,B1
TRINITY_DN68_c0_g1_i7_1_3_1460_02S_2,485,413,VSG-N-TypeB,B2
TRINITY_DN0_c2_g1_i3_1_96_1500_RC_02S_1,468,371,VSG-N-TypeB,B2
TRINITY_DN77_c0_g1_i7_1_4_910_02S_1,302,260,VSG-N-TypeB,B2
TRINITY_DN240_c0_g1_i1_1_535_1186_02S_2,217,164,VSG-N-TypeB,B1
TRINITY_DN57_c0_g1_i1_1_2_1010_RC_02S_2,336,330,VSG-N-TypeA,A3
TRINITY_DN281_c0_g1_i1_1_2_1436_RC_02S_3,478,412,VSG-N-TypeB,B1
TRINITY_DN10_c0_g1_i18_1_87_1469_02S_1,460,393,VSG-N-TypeA,A3
TRINITY_DN269_c0_g1_i1_1_187_1111_02S_3,308,211,VSG-N-TypeB,B1
TRINITY_DN76_c0_g1_i8_1_1_1241_RC_02S_3,413,389,VSG-N-TypeB,B1
TRINITY_DN31_c0_g3_i2_1_1_922_RC_02S_2,307,246,VSG-N-TypeB,B2
TRINITY_DN257_c0_g1_i1_1_2_1234_RC_02S_1,410,374,VSG-N-TypeB,B2
TRINITY_DN78_c0_g1_i1_1_57_1357_02S_2,433,387,VSG-N-TypeB,B1
TRINITY_DN0_c2_g2_i1_1_96_1467_RC_02S_1,457,367,VSG-N-TypeB,B2
TRINITY_DN112_c0_g1_i4_1_2_1445_RC_02S_3,481,402,VSG-N-TypeA,A1
TRINITY_DN266_c0_g1_i1_1_2_999_RC_02S_3,332,327,VSG-N-TypeB,B1
TRINITY_DN110_c0_g1_i16_1_0_835_RC_02S_2,278,206,VSG-N-TypeB,B1
TRINITY_DN201_c0_g1_i1_1_113_1536_02S_2,474,423,VSG-N-TypeA,A1
TRINITY_DN93_c0_g1_i30_1_1448_3051_02S_3,534,445,VSG-N-TypeB,B2
TRINITY_DN52_c0_g1_i4_1_388_1194_02S_3,268,213,VSG-N-TypeB,B2
TRINITY_DN14_c0_g1_i14_1_39_1440_11S_3,467,382,VSG-N-TypeB,B1
TRINITY_DN2_c0_g1_i18_1_88_1597_11S_1,503,407,VSG-N-TypeB,B2
TRINITY_DN23_c0_g2_i21_1_81_1492_02S_3,470,323,VSG-N-TypeA,A2
TRINITY_DN111_c0_g2_i1_1_55_1141_02S_1,362,343,VSG-N-TypeB,B1
TRINITY_DN95_c0_g1_i27_1_7_1426_02S_2,473,409,VSG-N-TypeB,B2
TRINITY_DN122_c0_g1_i1_1_1_1201_02S_1,400,357,VSG-N-TypeB,B2
TRINITY_DN117_c0_g1_i1_1_1_1344_RC_11S_1,447,409,VSG-N-TypeA,A3
TRINITY_DN88_c0_g1_i1_1_42_1395_02S_1,451,391,VSG-N-TypeB,B2
TRINITY_DN106_c0_g1_i20_1_0_453_RC_02S_1,151,97,VSG-N-TypeB,B1
TRINITY_DN174_c0_g1_i1_1_395_993_02S_3,199,158,VSG-N-TypeB,B1
TRINITY_DN27_c0_g1_i13_1_70_939_02S_3,289,290,VSG-N-TypeB,B2
TRINITY_DN22_c0_g1_i38_1_14_1451_02S_2,479,385,VSG-N-TypeB,B1
TRINITY_DN300_c0_g1_i1_1_78_1645_02S_2,522,393,VSG-N-TypeA,A2
TRINITY_DN66_c0_g2_i22_1_2_697_RC_02S_3,231,162,VSG-N-TypeB,B2
TRINITY_DN5_c0_g1_i1_1_90_1551_11S_1,487,397,VSG-N-TypeB,B2
TRINITY_DN182_c0_g1_i1_1_0_1485_RC_02S_2,495,402,VSG-N-TypeB,B2
TRINITY_DN24_c0_g1_i4_1_80_1460_02S_3,460,411,VSG-N-DomainBoundary,A3
TRINITY_DN24_c0_g1_i23_1_1_1413_RC_02S_1,470,396,VSG-N-TypeB,B1
TRINITY_DN6_c0_g1_i7_1_2_1241_RC_02S_3,413,339,VSG-N-TypeB,B1
TRINITY_DN68_c0_g1_i4_1_3_1484_02S_2,493,425,VSG-N-TypeB,B2
TRINITY_DN83_c0_g1_i2_1_1_1347_RC_02S_3,448,397,VSG-N-TypeB,B1
TRINITY_DN111_c0_g1_i5_1_109_1476_02S_2,455,370,VSG-N-TypeB,B2
TRINITY_DN17_c0_g1_i4_1_0_1130_RC_02S_2,376,376,VSG-N-TypeA,A3
TRINITY_DN110_c0_g1_i6_1_0_835_RC_02S_2,278,206,VSG-N-TypeB,B1
TRINITY_DN51_c0_g3_i10_1_0_1377_RC_02S_3,459,384,VSG-N-TypeB,B1
TRINITY_DN8_c0_g1_i15_1_6_1393_02S_2,462,400,VSG-N-TypeB,B2
TRINITY_DN110_c0_g1_i25_1_0_835_RC_02S_2,278,207,VSG-N-TypeB,B1
TRINITY_DN3_c0_g1_i7_1_0_1158_RC_11S_2,386,318,VSG-N-TypeB,B1
TRINITY_DN3_c0_g4_i7_1_30_1023_RC_02S_1,331,240,VSG-N-TypeB,B1
TRINITY_DN240_c0_g1_i1_1_11_1400_02S_3,463,390,VSG-N-TypeB,B1
TRINITY_DN93_c0_g1_i12_1_2_1461_RC_02S_1,486,418,VSG-N-TypeA,A3
TRINITY_DN15_c0_g3_i1_1_20_1478_11S_3,486,407,VSG-N-TypeB,B1
TRINITY_DN16_c0_g1_i4_1_102_1542_02S_1,480,388,VSG-N-TypeA,A2
TRINITY_DN83_c0_g1_i2_1_176_1102_02S_2,308,259,VSG-N-TypeB,B1
TRINITY_DN59_c0_g3_i14_1_122_1481_02S_2,453,366,VSG-N-TypeB,B2
TRINITY_DN65_c0_g1_i1_1_0_1051_RC_11S_1,350,351,VSG-N-TypeA,A3
TRINITY_DN29_c0_g1_i34_1_1_1356_RC_02S_2,451,316,VSG-N-TypeA,A2
TRINITY_DN88_c2_g1_i1_1_82_1338_02S_3,418,392,VSG-N-TypeB,B1
TRINITY_DN179_c0_g1_i2_1_0_1403_RC_02S_3,467,395,VSG-N-TypeB,B1
TRINITY_DN79_c0_g1_i4_1_100_1385_02S_1,428,344,VSG-N-TypeB,B1
TRINITY_DN282_c0_g1_i1_1_103_1518_02S_1,471,410,VSG-N-TypeB,B1
TRINITY_DN17_c0_g2_i1_1_87_1551_11S_3,488,416,VSG-N-TypeA,A1
TRINITY_DN111_c0_g1_i1_1_109_1476_02S_2,455,370,VSG-N-TypeB,B2
TRINITY_DN56_c0_g1_i2_1_2_1065_RC_02S_1,354,355,VSG-N-TypeA,A3
TRINITY_DN37_c0_g1_i32_1_0_1154_RC_02S_2,384,352,VSG-N-TypeB,B1
TRINITY_DN9_c0_g1_i1_1_108_1320_02S_1,404,392,VSG-N-TypeB,B1
TRINITY_DN35_c0_g1_i17_1_114_1573_02S_1,486,397,VSG-N-TypeB,B1
TRINITY_DN87_c1_g1_i4_1_5_1481_02S_2,492,426,VSG-N-TypeB,B2
TRINITY_DN22_c1_g1_i5_1_13_1173_02S_3,386,352,VSG-N-TypeB,B1
TRINITY_DN113_c0_g1_i6_1_108_1487_02S_2,459,412,VSG-N-DomainBoundary,A3
TRINITY_DN6_c1_g1_i1_1_0_1427_RC_11S_1,475,393,VSG-N-TypeB,B2
TRINITY_DN51_c0_g1_i18_1_1_1057_RC_02S_3,352,296,VSG-N-TypeB,B1
TRINITY_DN225_c0_g1_i2_1_2_1296_RC_02S_1,431,379,VSG-N-TypeB,B2
TRINITY_DN75_c0_g1_i4_1_6_1005_RC_02S_3,333,262,VSG-N-TypeA,A1
TRINITY_DN15_c0_g1_i1_1_86_1496_RC_01S_1,470,390,VSG-N-TypeA,A3
TRINITY_DN22_c0_g1_i17_1_2_1495_RC_02S_1,497,416,VSG-N-TypeA,A1
TRINITY_DN30_c0_g1_i4_1_81_1005_02S_3,308,252,VSG-N-TypeA,A2
TRINITY_DN275_c0_g1_i1_1_39_1319_02S_3,426,393,VSG-N-TypeA,A2
TRINITY_DN70_c0_g1_i3_1_30_1479_RC_02S_1,483,409,VSG-N-TypeA,A3
TRINITY_DN36_c0_g1_i10_1_2_1366_RC_02S_2,454,393,VSG-N-TypeB,B1
TRINITY_DN67_c0_g1_i1_1_78_1415_02S_1,445,389,VSG-N-TypeB,B2
TRINITY_DN36_c0_g1_i8_1_2_1322_RC_02S_2,440,386,VSG-N-TypeB,B1
TRINITY_DN23_c0_g1_i1_1_2_712_RC_02S_1,236,188,VSG-N-TypeB,B2
TRINITY_DN116_c0_g2_i1_1_105_1458_02S_3,451,379,VSG-N-TypeB,B1
TRINITY_DN0_c1_g2_i1_1_46_1501_RC_11S_1,485,388,VSG-N-TypeB,B1
TRINITY_DN69_c0_g2_i2_1_108_1505_02S_2,465,390,VSG-N-TypeB,B1
TRINITY_DN20_c0_g3_i3_1_5_1580_RC_02S_2,525,405,VSG-N-TypeB,B1
TRINITY_DN4_c1_g2_i10_1_0_1316_RC_02S_3,438,409,VSG-N-TypeB,B1
TRINITY_DN396_c0_g1_i1_1_68_1505_03S_2,479,391,VSG-N-TypeB,B1
TRINITY_DN18_c0_g1_i1_1_272_1269_02S_1,332,283,VSG-N-TypeB,B2
TRINITY_DN24_c0_g1_i10_1_0_1463_RC_02S_2,487,406,VSG-N-TypeB,B1
TRINITY_DN248_c0_g1_i1_1_42_1362_02S_2,440,395,VSG-N-TypeB,B1
TRINITY_DN77_c1_g1_i15_1_0_1400_RC_02S_2,466,398,VSG-N-TypeB,B1
TRINITY_DN23_c0_g2_i29_1_98_1509_02S_3,470,320,VSG-N-TypeA,A2
TRINITY_DN275_c0_g1_i1_1_1_1157_RC_02S_1,385,333,VSG-N-TypeB,B2
TRINITY_DN44_c0_g1_i8_1_144_1611_02S_2,489,411,VSG-N-TypeA,A3
TRINITY_DN17_c0_g1_i2_1_0_1235_RC_11S_1,411,365,VSG-N-TypeB,B2
TRINITY_DN10_c0_g1_i22_1_0_1349_RC_02S_3,449,392,VSG-N-TypeB,B1
TRINITY_DN1_c0_g3_i2_1_57_1485_RC_11S_2,476,380,VSG-N-TypeB,B2
TRINITY_DN237_c0_g1_i1_1_16_1374_02S_2,452,350,VSG-N-TypeA,A2
TRINITY_DN144_c0_g1_i1_1_130_1711_17S_2,527,401,VSG-N-TypeA,A2
TRINITY_DN90_c0_g1_i1_1_1_909_RC_02S_3,302,265,VSG-N-DomainBoundary,A2
TRINITY_DN12_c0_g1_i23_1_0_911_RC_02S_1,303,210,VSG-N-TypeB,B1
TRINITY_DN36_c0_g1_i1_1_0_1286_RC_02S_3,428,384,VSG-N-TypeB,B2
TRINITY_DN66_c0_g3_i4_1_352_1318_02S_1,322,245,VSG-N-TypeB,B2
TRINITY_DN115_c0_g1_i1_1_0_1345_RC_02S_2,448,383,VSG-N-TypeA,A2
TRINITY_DN2_c3_g1_i15_1_78_1515_02S_2,479,404,VSG-N-TypeB,B1
TRINITY_DN58_c0_g1_i17_1_40_1501_RC_02S_3,487,413,VSG-N-TypeA,A1
TRINITY_DN289_c0_g1_i1_1_414_1184_02S_2,256,188,VSG-N-TypeB,B1
TRINITY_DN6_c0_g5_i8_1_423_1031_02S_3,202,133,VSG-N-TypeB,B1
TRINITY_DN25_c0_g1_i22_1_0_1189_02S_3,396,329,VSG-N-TypeB,B1
TRINITY_DN30_c0_g1_i2_1_113_1524_02S_1,470,422,VSG-N-TypeA,A1
TRINITY_DN66_c0_g2_i3_1_565_1655_02S_1,363,325,VSG-N-TypeB,B2
TRINITY_DN52_c0_g1_i4_1_0_1228_RC_02S_1,409,326,VSG-N-TypeB,B1
TRINITY_DN12_c0_g1_i19_1_57_1299_11S_2,414,128,VSG-N-TypeA,A3
TRINITY_DN26_c0_g1_i30_1_32_1535_RC_02S_2,501,415,VSG-N-TypeA,A1
TRINITY_DN59_c0_g3_i54_1_122_1193_02S_2,357,358,VSG-N-TypeB,B2
TRINITY_DN56_c0_g1_i5_1_62_1476_02S_2,471,396,VSG-N-TypeB,B1
TRINITY_DN74_c0_g1_i53_1_173_1159_02S_3,328,329,VSG-N-TypeB,B1
TRINITY_DN2_c0_g1_i2_1_1930_3580_11S_2,550,451,VSG-N-TypeB,B2
TRINITY_DN15_c0_g1_i2_1_107_1472_RC_02S_1,455,378,VSG-N-TypeB,B2
TRINITY_DN286_c0_g1_i1_1_1_1081_RC_02S_1,360,324,VSG-N-TypeB,B1
TRINITY_DN66_c0_g2_i26_1_2_697_RC_02S_3,231,162,VSG-N-TypeB,B2
TRINITY_DN200_c0_g1_i1_1_36_1005_02S_1,323,322,VSG-N-TypeB,B2
TRINITY_DN149_c0_g1_i1_1_1_1166_RC_02S_2,388,363,VSG-N-TypeB,B2
TRINITY_DN12_c0_g1_i11_1_1_1265_RC_02S_1,421,330,VSG-N-TypeB,B1
TRINITY_DN35_c0_g1_i4_1_114_1582_02S_1,489,403,VSG-N-TypeB,B1
TRINITY_DN95_c0_g1_i18_1_7_1426_02S_2,473,416,VSG-N-TypeB,B2
TRINITY_DN12_c0_g2_i16_1_87_1551_02S_1,488,409,VSG-N-TypeB,B1
TRINITY_DN22_c0_g2_i19_1_77_1572_02S_1,498,416,VSG-N-TypeA,A1
TRINITY_DN58_c0_g1_i11_1_207_1387_02S_2,393,379,VSG-N-TypeA,A2
TRINITY_DN21_c0_g1_i18_1_0_1065_RC_02S_3,355,269,VSG-N-TypeB,B1
TRINITY_DN78_c0_g2_i2_1_96_1197_02S_1,367,148,VSG-N-TypeA,A3
TRINITY_DN100_c0_g1_i1_1_63_1537_11S_3,491,390,VSG-N-TypeB,B1
TRINITY_DN69_c0_g1_i2_1_63_1536_02S_1,491,400,VSG-N-TypeB,B2
TRINITY_DN9_c0_g1_i3_2_83_1565_RC_11S_2,494,396,VSG-N-TypeB,B2
TRINITY_DN144_c0_g1_i1_1_0_909_RC_02S_2,303,265,VSG-N-DomainBoundary,A2
TRINITY_DN48_c0_g1_i4_1_0_1366_RC_02S_1,455,385,VSG-N-TypeB,B1
TRINITY_DN53_c0_g1_i5_1_311_1233_02S_2,307,254,VSG-N-TypeB,B2
TRINITY_DN50_c0_g1_i1_1_63_1528_02S_1,488,411,VSG-N-TypeB,B2
TRINITY_DN15_c0_g2_i7_1_0_830_RC_02S_3,276,227,VSG-N-TypeB,B2
TRINITY_DN17_c0_g1_i7_1_2_1188_RC_02S_1,395,344,VSG-N-TypeB,B1
TRINITY_DN178_c0_g1_i1_1_0_1275_RC_02S_1,425,386,VSG-N-TypeA,A2
TRINITY_DN116_c0_g1_i1_1_63_945_02S_1,294,240,VSG-N-TypeB,B1
TRINITY_DN65_c0_g1_i4_1_101_1353_02S_3,417,362,VSG-N-TypeB,B2
TRINITY_DN63_c0_g1_i1_1_375_1347_02S_2,324,247,VSG-N-TypeB,B2
TRINITY_DN59_c0_g1_i5_1_591_1597_02S_1,335,258,VSG-N-TypeB,B1
TRINITY_DN0_c1_g1_i1_1_2_1457_RC_17S_1,485,397,VSG-N-TypeA,A2
TRINITY_DN51_c0_g1_i19_1_103_1049_02S_2,315,252,VSG-N-TypeB,B1
TRINITY_DN74_c0_g1_i18_1_0_1100_RC_02S_1,366,328,VSG-N-TypeB,B1
TRINITY_DN43_c0_g1_i4_1_1_913_RC_02S_3,304,252,VSG-N-TypeB,B1
TRINITY_DN0_c0_g1_i1_1_194_1667_03S_2,491,399,VSG-N-TypeB,B2
TRINITY_DN3_c0_g1_i1_1_30_1479_RC_11S_1,483,391,VSG-N-TypeB,B1
TRINITY_DN25_c0_g1_i31_1_0_1173_02S_3,391,327,VSG-N-TypeB,B1
TRINITY_DN296_c0_g1_i1_1_190_1177_02S_3,329,272,VSG-N-TypeB,B2
TRINITY_DN85_c0_g1_i1_1_50_1508_02S_1,486,399,VSG-N-TypeA,A1
TRINITY_DN118_c0_g1_i1_1_2_508_RC_02S_2,168,122,VSG-N-TypeB,B2
TRINITY_DN123_c0_g1_i1_1_0_939_RC_02S_1,313,262,VSG-N-TypeA,A3
TRINITY_DN8_c0_g1_i4_1_29_1316_RC_11S_2,429,338,VSG-N-TypeB,B2
TRINITY_DN7_c0_g1_i14_1_11_974_RC_11S_3,321,230,VSG-N-TypeB,B1
TRINITY_DN53_c0_g3_i1_1_348_1032_02S_2,228,196,VSG-N-TypeB,B1
TRINITY_DN76_c0_g1_i4_1_88_1395_02S_1,435,393,VSG-N-TypeB,B1
TRINITY_DN49_c0_g1_i4_1_2_1344_RC_02S_2,447,380,VSG-N-TypeB,B2
TRINITY_DN18_c1_g1_i8_1_2_567_RC_02S_3,188,121,VSG-N-TypeB,B1
TRINITY_DN280_c0_g1_i1_1_2_1349_RC_02S_1,449,390,VSG-N-TypeB,B1
TRINITY_DN21_c0_g1_i1_2_71_1688_23S_2,539,388,VSG-N-TypeB,B1
TRINITY_DN70_c0_g1_i1_1_8_1286_RC_02S_2,426,332,VSG-N-TypeB,B1
TRINITY_DN70_c0_g3_i1_1_1_1293_RC_02S_1,430,408,VSG-N-TypeA,A3
TRINITY_DN10_c0_g1_i1_1_27_1482_11S_2,485,416,VSG-N-TypeB,B2
TRINITY_DN67_c0_g1_i4_1_1515_3003_02S_3,496,412,VSG-N-TypeB,B1
TRINITY_DN161_c0_g1_i1_1_637_1543_02S_2,302,230,VSG-N-TypeA,A1
TRINITY_DN0_c0_g1_i16_1_37_1381_02S_3,448,353,VSG-N-TypeB,B1
TRINITY_DN182_c0_g1_i1_1_2_1411_RC_02S_3,469,401,VSG-N-TypeB,B1
TRINITY_DN59_c0_g3_i73_1_80_1478_02S_2,466,383,VSG-N-TypeB,B2
TRINITY_DN221_c0_g1_i1_1_122_1452_02S_1,443,390,VSG-N-TypeA,A3
TRINITY_DN92_c0_g1_i7_1_1_1341_RC_02S_1,446,381,VSG-N-TypeB,B2
TRINITY_DN66_c0_g1_i16_1_104_1517_02S_2,471,393,VSG-N-TypeA,A3
TRINITY_DN88_c1_g1_i8_1_2_1350_RC_02S_3,449,416,VSG-N-TypeB,B1
TRINITY_DN59_c0_g2_i6_1_51_1082_02S_2,343,274,VSG-N-TypeB,B2
TRINITY_DN36_c0_g1_i1_1_60_1491_11S_1,477,385,VSG-N-TypeA,A2
TRINITY_DN59_c0_g3_i65_1_122_1478_02S_2,452,371,VSG-N-TypeB,B2
TRINITY_DN38_c0_g1_i6_1_64_1567_02S_1,501,415,VSG-N-TypeA,A1
TRINITY_DN74_c0_g1_i2_1_173_1346_02S_3,391,392,VSG-N-TypeB,B1
TRINITY_DN21_c0_g2_i12_1_5_1480_02S_1,491,422,VSG-N-TypeB,B2
TRINITY_DN130_c0_g1_i1_1_0_1274_RC_02S_3,424,379,VSG-N-TypeA,A2
TRINITY_DN5_c0_g1_i7_1_35_1552_02S_3,505,410,VSG-N-TypeA,A2
TRINITY_DN95_c0_g1_i36_1_0_1428_RC_02S_1,476,406,VSG-N-TypeB,B2
TRINITY_DN53_c0_g1_i9_1_1_1425_RC_02S_1,474,391,VSG-N-TypeB,B2
TRINITY_DN116_c0_g1_i1_1_63_1113_02S_2,350,284,VSG-N-TypeB,B2
TRINITY_DN69_c0_g1_i8_1_2_1408_RC_02S_3,468,399,VSG-N-TypeB,B1
